zipcode,category,sale_dollars,sale_volume,city,county,urban_rural_ind,lat_nbr,lon_nbr,x_coord_albers_nbr,y_coord_albers_nbr,high_school,bachelor,unemployment,income,population,pop_white,pop_black,pop_indian,pop_asian,pop_hawai,pop_other,pop_multi
52801,Rum,740,39,Davenport,Scott,U,41.5225,-90.5755,0.39059277,0.01220985,79.5,28,4.1,26071,1015,735,246,0,0,0,6,28
52801,Misc,173,9,Davenport,Scott,U,41.5225,-90.5755,0.39059277,0.01220985,79.5,28,4.1,26071,1015,735,246,0,0,0,6,28
52801,Schnapps,48,3,Davenport,Scott,U,41.5225,-90.5755,0.39059277,0.01220985,79.5,28,4.1,26071,1015,735,246,0,0,0,6,28
52801,Amaretto,8,1,Davenport,Scott,U,41.5225,-90.5755,0.39059277,0.01220985,79.5,28,4.1,26071,1015,735,246,0,0,0,6,28
52801,Tequila,102,6,Davenport,Scott,U,41.5225,-90.5755,0.39059277,0.01220985,79.5,28,4.1,26071,1015,735,246,0,0,0,6,28
52632,Amaretto,7819,836,Keokuk,Lee,U,40.4068,-91.3972,0.38794189,-0.01017839,89.7,16.5,9.8,24715,13184,11831,547,43,89,0,122,552
52632,Rum,286410,20364,Keokuk,Lee,U,40.4068,-91.3972,0.38794189,-0.01017839,89.7,16.5,9.8,24715,13184,11831,547,43,89,0,122,552
52632,Vodka,417977,38449,Keokuk,Lee,U,40.4068,-91.3972,0.38794189,-0.01017839,89.7,16.5,9.8,24715,13184,11831,547,43,89,0,122,552
52632,Tequila,126511,7003,Keokuk,Lee,U,40.4068,-91.3972,0.38794189,-0.01017839,89.7,16.5,9.8,24715,13184,11831,547,43,89,0,122,552
52632,Schnapps,162382,12078,Keokuk,Lee,U,40.4068,-91.3972,0.38794189,-0.01017839,89.7,16.5,9.8,24715,13184,11831,547,43,89,0,122,552
52632,Brandy,42891,2659,Keokuk,Lee,U,40.4068,-91.3972,0.38794189,-0.01017839,89.7,16.5,9.8,24715,13184,11831,547,43,89,0,122,552
52632,Gin,34091,2928,Keokuk,Lee,U,40.4068,-91.3972,0.38794189,-0.01017839,89.7,16.5,9.8,24715,13184,11831,547,43,89,0,122,552
52632,Distilled Spirits,24655,2898,Keokuk,Lee,U,40.4068,-91.3972,0.38794189,-0.01017839,89.7,16.5,9.8,24715,13184,11831,547,43,89,0,122,552
52768,Rum,3529,252,Princeton,Scott,U,41.6813,-90.3516,0.39220261,0.01589859,94,24.5,3.6,37138,1440,1367,0,0,0,0,5,68
52768,Whisky,5140,352,Princeton,Scott,U,41.6813,-90.3516,0.39220261,0.01589859,94,24.5,3.6,37138,1440,1367,0,0,0,0,5,68
52768,Gin,58,5,Princeton,Scott,U,41.6813,-90.3516,0.39220261,0.01589859,94,24.5,3.6,37138,1440,1367,0,0,0,0,5,68
52768,Vodka,5555,664,Princeton,Scott,U,41.6813,-90.3516,0.39220261,0.01589859,94,24.5,3.6,37138,1440,1367,0,0,0,0,5,68
52768,Brandy,163,10,Princeton,Scott,U,41.6813,-90.3516,0.39220261,0.01589859,94,24.5,3.6,37138,1440,1367,0,0,0,0,5,68
52768,Tequila,185,10,Princeton,Scott,U,41.6813,-90.3516,0.39220261,0.01589859,94,24.5,3.6,37138,1440,1367,0,0,0,0,5,68
52768,Misc,616,24,Princeton,Scott,U,41.6813,-90.3516,0.39220261,0.01589859,94,24.5,3.6,37138,1440,1367,0,0,0,0,5,68
52768,Schnapps,685,69,Princeton,Scott,U,41.6813,-90.3516,0.39220261,0.01589859,94,24.5,3.6,37138,1440,1367,0,0,0,0,5,68
52768,Distilled Spirits,351,16,Princeton,Scott,U,41.6813,-90.3516,0.39220261,0.01589859,94,24.5,3.6,37138,1440,1367,0,0,0,0,5,68
52768,Amaretto,30,5,Princeton,Scott,U,41.6813,-90.3516,0.39220261,0.01589859,94,24.5,3.6,37138,1440,1367,0,0,0,0,5,68
50590,Amaretto,214,11,Swea City,Kossuth,R,43.3882,-94.3078,0.33501345,0.02720419,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13
50590,Schnapps,2134,160,Swea City,Kossuth,R,43.3882,-94.3078,0.33501345,0.02720419,91.7,14.3,0.6,25739,920,860,0,19,12,0,16,13
50597,Misc,7716,452,West Bend,Palo Alto,R,42.9617,-94.4472,0.33585239,0.01942793,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22
50597,Vodka,17268,1667,West Bend,Palo Alto,R,42.9617,-94.4472,0.33585239,0.01942793,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22
50597,Whisky,65462,6262,West Bend,Palo Alto,R,42.9617,-94.4472,0.33585239,0.01942793,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22
50597,Rum,19822,1481,West Bend,Palo Alto,R,42.9617,-94.4472,0.33585239,0.01942793,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22
50597,Schnapps,4927,372,West Bend,Palo Alto,R,42.9617,-94.4472,0.33585239,0.01942793,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22
50597,Tequila,2572,177,West Bend,Palo Alto,R,42.9617,-94.4472,0.33585239,0.01942793,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22
50597,Distilled Spirits,395,18,West Bend,Palo Alto,R,42.9617,-94.4472,0.33585239,0.01942793,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22
50597,Gin,950,91,West Bend,Palo Alto,R,42.9617,-94.4472,0.33585239,0.01942793,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22
50597,Brandy,5427,508,West Bend,Palo Alto,R,42.9617,-94.4472,0.33585239,0.01942793,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22
50597,Amaretto,259,34,West Bend,Palo Alto,R,42.9617,-94.4472,0.33585239,0.01942793,94.4,16.6,0.7,28426,1231,1190,3,3,1,0,12,22
50676,Whisky,76476,6521,Tripoli,Bremer,R,42.8051,-92.2634,0.36246895,0.02596062,90.6,14.1,2.5,31353,2182,2114,14,0,0,39,0,15
50676,Gin,2281,183,Tripoli,Bremer,R,42.8051,-92.2634,0.36246895,0.02596062,90.6,14.1,2.5,31353,2182,2114,14,0,0,39,0,15
50676,Vodka,22266,2613,Tripoli,Bremer,R,42.8051,-92.2634,0.36246895,0.02596062,90.6,14.1,2.5,31353,2182,2114,14,0,0,39,0,15
50676,Misc,12134,669,Tripoli,Bremer,R,42.8051,-92.2634,0.36246895,0.02596062,90.6,14.1,2.5,31353,2182,2114,14,0,0,39,0,15
50676,Rum,44247,3092,Tripoli,Bremer,R,42.8051,-92.2634,0.36246895,0.02596062,90.6,14.1,2.5,31353,2182,2114,14,0,0,39,0,15
50676,Brandy,5824,578,Tripoli,Bremer,R,42.8051,-92.2634,0.36246895,0.02596062,90.6,14.1,2.5,31353,2182,2114,14,0,0,39,0,15
50676,Tequila,5133,264,Tripoli,Bremer,R,42.8051,-92.2634,0.36246895,0.02596062,90.6,14.1,2.5,31353,2182,2114,14,0,0,39,0,15
50676,Schnapps,16980,1500,Tripoli,Bremer,R,42.8051,-92.2634,0.36246895,0.02596062,90.6,14.1,2.5,31353,2182,2114,14,0,0,39,0,15
50676,Distilled Spirits,655,40,Tripoli,Bremer,R,42.8051,-92.2634,0.36246895,0.02596062,90.6,14.1,2.5,31353,2182,2114,14,0,0,39,0,15
50676,Amaretto,469,52,Tripoli,Bremer,R,42.8051,-92.2634,0.36246895,0.02596062,90.6,14.1,2.5,31353,2182,2114,14,0,0,39,0,15
50833,Whisky,30677,2173,Bedford,Taylor,R,40.6692,-94.7172,0.34579958,-0.02042716,94.7,20.1,4.1,30144,2259,2198,12,2,16,0,6,25
50833,Gin,428,51,Bedford,Taylor,R,40.6692,-94.7172,0.34579958,-0.02042716,94.7,20.1,4.1,30144,2259,2198,12,2,16,0,6,25
50833,Vodka,9896,1047,Bedford,Taylor,R,40.6692,-94.7172,0.34579958,-0.02042716,94.7,20.1,4.1,30144,2259,2198,12,2,16,0,6,25
50833,Misc,4036,290,Bedford,Taylor,R,40.6692,-94.7172,0.34579958,-0.02042716,94.7,20.1,4.1,30144,2259,2198,12,2,16,0,6,25
50833,Rum,9052,588,Bedford,Taylor,R,40.6692,-94.7172,0.34579958,-0.02042716,94.7,20.1,4.1,30144,2259,2198,12,2,16,0,6,25
50833,Brandy,409,32,Bedford,Taylor,R,40.6692,-94.7172,0.34579958,-0.02042716,94.7,20.1,4.1,30144,2259,2198,12,2,16,0,6,25
50833,Tequila,1377,78,Bedford,Taylor,R,40.6692,-94.7172,0.34579958,-0.02042716,94.7,20.1,4.1,30144,2259,2198,12,2,16,0,6,25
50833,Amaretto,512,37,Bedford,Taylor,R,40.6692,-94.7172,0.34579958,-0.02042716,94.7,20.1,4.1,30144,2259,2198,12,2,16,0,6,25
50833,Schnapps,2933,250,Bedford,Taylor,R,40.6692,-94.7172,0.34579958,-0.02042716,94.7,20.1,4.1,30144,2259,2198,12,2,16,0,6,25
50833,Distilled Spirits,269,12,Bedford,Taylor,R,40.6692,-94.7172,0.34579958,-0.02042716,94.7,20.1,4.1,30144,2259,2198,12,2,16,0,6,25
50461,Gin,3692,355,Osage,Mitchell,R,43.2885,-92.815,0.35303802,0.03169903,93.6,17.1,3.8,30769,5684,5583,9,26,0,0,6,60
50461,Vodka,52542,5802,Osage,Mitchell,R,43.2885,-92.815,0.35303802,0.03169903,93.6,17.1,3.8,30769,5684,5583,9,26,0,0,6,60
50461,Rum,37388,2903,Osage,Mitchell,R,43.2885,-92.815,0.35303802,0.03169903,93.6,17.1,3.8,30769,5684,5583,9,26,0,0,6,60
50461,Brandy,6661,622,Osage,Mitchell,R,43.2885,-92.815,0.35303802,0.03169903,93.6,17.1,3.8,30769,5684,5583,9,26,0,0,6,60
50461,Tequila,13670,924,Osage,Mitchell,R,43.2885,-92.815,0.35303802,0.03169903,93.6,17.1,3.8,30769,5684,5583,9,26,0,0,6,60
50461,Amaretto,1187,169,Osage,Mitchell,R,43.2885,-92.815,0.35303802,0.03169903,93.6,17.1,3.8,30769,5684,5583,9,26,0,0,6,60
50461,Schnapps,17359,1428,Osage,Mitchell,R,43.2885,-92.815,0.35303802,0.03169903,93.6,17.1,3.8,30769,5684,5583,9,26,0,0,6,60
50461,Distilled Spirits,795,39,Osage,Mitchell,R,43.2885,-92.815,0.35303802,0.03169903,93.6,17.1,3.8,30769,5684,5583,9,26,0,0,6,60
50511,Misc,87003,5355,Algona,Kossuth,R,43.0719,-94.2266,0.33781008,0.02218482,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42
50511,Whisky,408881,30645,Algona,Kossuth,R,43.0719,-94.2266,0.33781008,0.02218482,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42
50511,Vodka,162468,15423,Algona,Kossuth,R,43.0719,-94.2266,0.33781008,0.02218482,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42
50511,Brandy,23793,1961,Algona,Kossuth,R,43.0719,-94.2266,0.33781008,0.02218482,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42
50511,Rum,150326,11255,Algona,Kossuth,R,43.0719,-94.2266,0.33781008,0.02218482,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42
50511,Tequila,40632,2977,Algona,Kossuth,R,43.0719,-94.2266,0.33781008,0.02218482,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42
50511,Distilled Spirits,7122,608,Algona,Kossuth,R,43.0719,-94.2266,0.33781008,0.02218482,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42
50511,Gin,15826,1249,Algona,Kossuth,R,43.0719,-94.2266,0.33781008,0.02218482,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42
50511,Amaretto,4269,486,Algona,Kossuth,R,43.0719,-94.2266,0.33781008,0.02218482,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42
50511,Schnapps,48546,3812,Algona,Kossuth,R,43.0719,-94.2266,0.33781008,0.02218482,95.3,24.4,0.9,33404,7184,7024,6,0,69,0,43,42
50662,Vodka,125968,14191,Oelwein,Fayette,R,42.6777,-91.9182,0.3673134,0.02534247,86.7,15.6,4,25085,6911,6646,19,76,21,0,33,116
50662,Misc,52080,3348,Oelwein,Fayette,R,42.6777,-91.9182,0.3673134,0.02534247,86.7,15.6,4,25085,6911,6646,19,76,21,0,33,116
50662,Whisky,295634,22640,Oelwein,Fayette,R,42.6777,-91.9182,0.3673134,0.02534247,86.7,15.6,4,25085,6911,6646,19,76,21,0,33,116
50662,Brandy,16655,1201,Oelwein,Fayette,R,42.6777,-91.9182,0.3673134,0.02534247,86.7,15.6,4,25085,6911,6646,19,76,21,0,33,116
50662,Rum,84696,6418,Oelwein,Fayette,R,42.6777,-91.9182,0.3673134,0.02534247,86.7,15.6,4,25085,6911,6646,19,76,21,0,33,116
50662,Schnapps,48864,4101,Oelwein,Fayette,R,42.6777,-91.9182,0.3673134,0.02534247,86.7,15.6,4,25085,6911,6646,19,76,21,0,33,116
50662,Tequila,35090,2456,Oelwein,Fayette,R,42.6777,-91.9182,0.3673134,0.02534247,86.7,15.6,4,25085,6911,6646,19,76,21,0,33,116
50662,Distilled Spirits,2664,128,Oelwein,Fayette,R,42.6777,-91.9182,0.3673134,0.02534247,86.7,15.6,4,25085,6911,6646,19,76,21,0,33,116
50662,Gin,8929,896,Oelwein,Fayette,R,42.6777,-91.9182,0.3673134,0.02534247,86.7,15.6,4,25085,6911,6646,19,76,21,0,33,116
50662,Amaretto,2566,301,Oelwein,Fayette,R,42.6777,-91.9182,0.3673134,0.02534247,86.7,15.6,4,25085,6911,6646,19,76,21,0,33,116
51012,Misc,57580,3829,Cherokee,Cherokee,R,42.7509,-95.5531,0.32395159,0.01146709,88.7,17.7,3.5,27833,6335,6146,64,51,29,0,15,30
51012,Tequila,26964,1510,Cherokee,Cherokee,R,42.7509,-95.5531,0.32395159,0.01146709,88.7,17.7,3.5,27833,6335,6146,64,51,29,0,15,30
51012,Whisky,290255,21623,Cherokee,Cherokee,R,42.7509,-95.5531,0.32395159,0.01146709,88.7,17.7,3.5,27833,6335,6146,64,51,29,0,15,30
51012,Brandy,19053,1505,Cherokee,Cherokee,R,42.7509,-95.5531,0.32395159,0.01146709,88.7,17.7,3.5,27833,6335,6146,64,51,29,0,15,30
51012,Rum,100444,6985,Cherokee,Cherokee,R,42.7509,-95.5531,0.32395159,0.01146709,88.7,17.7,3.5,27833,6335,6146,64,51,29,0,15,30
51249,Tequila,9387,473,Sibley,Osceola,R,43.4063,-95.7398,0.31810716,0.02188776,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,Amaretto,828,116,Sibley,Osceola,R,43.4063,-95.7398,0.31810716,0.02188776,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,Schnapps,19220,1369,Sibley,Osceola,R,43.4063,-95.7398,0.31810716,0.02188776,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51249,Distilled Spirits,462,33,Sibley,Osceola,R,43.4063,-95.7398,0.31810716,0.02188776,86.6,19.1,2.3,26910,3297,3123,6,0,21,0,111,36
51342,Misc,1250,68,Graettinger,Palo Alto,R,43.2381,-94.7505,0.33068858,0.02289149,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,Whisky,14165,1092,Graettinger,Palo Alto,R,43.2381,-94.7505,0.33068858,0.02289149,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,Gin,371,30,Graettinger,Palo Alto,R,43.2381,-94.7505,0.33068858,0.02289149,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,Vodka,6524,752,Graettinger,Palo Alto,R,43.2381,-94.7505,0.33068858,0.02289149,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,Rum,6027,435,Graettinger,Palo Alto,R,43.2381,-94.7505,0.33068858,0.02289149,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,Brandy,282,20,Graettinger,Palo Alto,R,43.2381,-94.7505,0.33068858,0.02289149,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,Tequila,947,57,Graettinger,Palo Alto,R,43.2381,-94.7505,0.33068858,0.02289149,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,Amaretto,326,49,Graettinger,Palo Alto,R,43.2381,-94.7505,0.33068858,0.02289149,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51342,Schnapps,1953,148,Graettinger,Palo Alto,R,43.2381,-94.7505,0.33068858,0.02289149,91.4,23.8,1.6,31729,1200,1184,12,0,0,0,4,0
51360,Gin,70165,5131,Spirit Lake,Dickinson,U,43.4236,-95.1075,0.32543962,0.02462828,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,Misc,193517,11912,Spirit Lake,Dickinson,U,43.4236,-95.1075,0.32543962,0.02462828,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,Whisky,730796,50561,Spirit Lake,Dickinson,U,43.4236,-95.1075,0.32543962,0.02462828,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,Vodka,510885,47269,Spirit Lake,Dickinson,U,43.4236,-95.1075,0.32543962,0.02462828,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,Brandy,29959,2145,Spirit Lake,Dickinson,U,43.4236,-95.1075,0.32543962,0.02462828,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,Rum,370199,26078,Spirit Lake,Dickinson,U,43.4236,-95.1075,0.32543962,0.02462828,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,Tequila,113339,8131,Spirit Lake,Dickinson,U,43.4236,-95.1075,0.32543962,0.02462828,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,Distilled Spirits,19731,2211,Spirit Lake,Dickinson,U,43.4236,-95.1075,0.32543962,0.02462828,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,Amaretto,6929,743,Spirit Lake,Dickinson,U,43.4236,-95.1075,0.32543962,0.02462828,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51360,Schnapps,94133,6423,Spirit Lake,Dickinson,U,43.4236,-95.1075,0.32543962,0.02462828,96.7,33.2,2.5,33635,8346,8152,26,18,25,16,12,97
51453,Rum,680,37,Lohrville,Calhoun,R,42.2663,-94.5499,0.33865229,0.00725001,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3
51453,Whisky,1496,100,Lohrville,Calhoun,R,42.2663,-94.5499,0.33865229,0.00725001,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3
51453,Gin,31,3,Lohrville,Calhoun,R,42.2663,-94.5499,0.33865229,0.00725001,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3
51453,Vodka,602,52,Lohrville,Calhoun,R,42.2663,-94.5499,0.33865229,0.00725001,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3
51453,Brandy,94,2,Lohrville,Calhoun,R,42.2663,-94.5499,0.33865229,0.00725001,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3
51453,Misc,294,11,Lohrville,Calhoun,R,42.2663,-94.5499,0.33865229,0.00725001,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3
51453,Schnapps,203,17,Lohrville,Calhoun,R,42.2663,-94.5499,0.33865229,0.00725001,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3
51453,Tequila,127,4,Lohrville,Calhoun,R,42.2663,-94.5499,0.33865229,0.00725001,92.6,22.5,3.2,30662,751,743,0,3,1,0,1,3
51503,Misc,392538,23830,Council Bluffs,Pottawattamie,U,41.257,-95.8128,0.32908903,-0.01492131,93.3,27.1,4.9,33612,37603,36089,491,76,239,0,153,555
52351,Whisky,6267,375,Walford,Benton,R,41.8786,-91.8337,0.3733508,0.01236084,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9
52351,Gin,82,8,Walford,Benton,R,41.8786,-91.8337,0.3733508,0.01236084,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9
52351,Vodka,1896,153,Walford,Benton,R,41.8786,-91.8337,0.3733508,0.01236084,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9
52351,Rum,1522,91,Walford,Benton,R,41.8786,-91.8337,0.3733508,0.01236084,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9
52351,Schnapps,47,3,Walford,Benton,R,41.8786,-91.8337,0.3733508,0.01236084,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9
52351,Tequila,169,10,Walford,Benton,R,41.8786,-91.8337,0.3733508,0.01236084,99.6,34.2,2.3,48152,1410,1375,5,0,6,0,15,9
52401,Gin,65440,3481,Cedar Rapids,Linn,U,41.9758,-91.6615,0.37477884,0.01475861,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259
52401,Whisky,712645,29770,Cedar Rapids,Linn,U,41.9758,-91.6615,0.37477884,0.01475861,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259
52401,Vodka,494515,31298,Cedar Rapids,Linn,U,41.9758,-91.6615,0.37477884,0.01475861,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259
52401,Misc,266925,14178,Cedar Rapids,Linn,U,41.9758,-91.6615,0.37477884,0.01475861,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259
52401,Amaretto,10044,803,Cedar Rapids,Linn,U,41.9758,-91.6615,0.37477884,0.01475861,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259
52401,Brandy,35137,1293,Cedar Rapids,Linn,U,41.9758,-91.6615,0.37477884,0.01475861,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259
52401,Tequila,153807,5737,Cedar Rapids,Linn,U,41.9758,-91.6615,0.37477884,0.01475861,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259
52401,Distilled Spirits,30852,3772,Cedar Rapids,Linn,U,41.9758,-91.6615,0.37477884,0.01475861,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259
52401,Rum,266590,17514,Cedar Rapids,Linn,U,41.9758,-91.6615,0.37477884,0.01475861,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259
52401,Schnapps,185972,12079,Cedar Rapids,Linn,U,41.9758,-91.6615,0.37477884,0.01475861,87.5,18.3,6.7,20964,2122,1459,351,0,41,0,12,259
52501,Misc,211174,11957,Ottumwa,Wapello,U,41.0196,-92.4222,0.37166768,-0.00463594,85.2,17.6,7.1,26869,29655,26575,810,19,323,78,1439,411
52501,Whisky,884936,53345,Ottumwa,Wapello,U,41.0196,-92.4222,0.37166768,-0.00463594,85.2,17.6,7.1,26869,29655,26575,810,19,323,78,1439,411
52501,Tequila,157846,9062,Ottumwa,Wapello,U,41.0196,-92.4222,0.37166768,-0.00463594,85.2,17.6,7.1,26869,29655,26575,810,19,323,78,1439,411
52501,Rum,347570,23903,Ottumwa,Wapello,U,41.0196,-92.4222,0.37166768,-0.00463594,85.2,17.6,7.1,26869,29655,26575,810,19,323,78,1439,411
52501,Brandy,66388,3810,Ottumwa,Wapello,U,41.0196,-92.4222,0.37166768,-0.00463594,85.2,17.6,7.1,26869,29655,26575,810,19,323,78,1439,411
52501,Vodka,466458,44531,Ottumwa,Wapello,U,41.0196,-92.4222,0.37166768,-0.00463594,85.2,17.6,7.1,26869,29655,26575,810,19,323,78,1439,411
52501,Schnapps,153587,11431,Ottumwa,Wapello,U,41.0196,-92.4222,0.37166768,-0.00463594,85.2,17.6,7.1,26869,29655,26575,810,19,323,78,1439,411
52501,Distilled Spirits,21288,1927,Ottumwa,Wapello,U,41.0196,-92.4222,0.37166768,-0.00463594,85.2,17.6,7.1,26869,29655,26575,810,19,323,78,1439,411
52501,Gin,48704,3898,Ottumwa,Wapello,U,41.0196,-92.4222,0.37166768,-0.00463594,85.2,17.6,7.1,26869,29655,26575,810,19,323,78,1439,411
52501,Amaretto,8441,802,Ottumwa,Wapello,U,41.0196,-92.4222,0.37166768,-0.00463594,85.2,17.6,7.1,26869,29655,26575,810,19,323,78,1439,411
52565,Whisky,68322,4191,Keosauqua,Van Buren,R,40.7354,-91.957,0.37906831,-0.00728476,91.7,16,4.6,30807,1943,1914,13,7,0,0,0,9
52565,Gin,2684,134,Keosauqua,Van Buren,R,40.7354,-91.957,0.37906831,-0.00728476,91.7,16,4.6,30807,1943,1914,13,7,0,0,0,9
52565,Vodka,30294,2819,Keosauqua,Van Buren,R,40.7354,-91.957,0.37906831,-0.00728476,91.7,16,4.6,30807,1943,1914,13,7,0,0,0,9
52565,Misc,8634,495,Keosauqua,Van Buren,R,40.7354,-91.957,0.37906831,-0.00728476,91.7,16,4.6,30807,1943,1914,13,7,0,0,0,9
52565,Rum,25084,1859,Keosauqua,Van Buren,R,40.7354,-91.957,0.37906831,-0.00728476,91.7,16,4.6,30807,1943,1914,13,7,0,0,0,9
52565,Brandy,1722,151,Keosauqua,Van Buren,R,40.7354,-91.957,0.37906831,-0.00728476,91.7,16,4.6,30807,1943,1914,13,7,0,0,0,9
50323,Rum,12733,831,Urbandale,Polk,U,41.6295,-93.805,0.35130115,-0.00040768,99.6,66.4,3.2,62005,12678,11526,177,0,734,0,0,241
50323,Brandy,1061,64,Urbandale,Polk,U,41.6295,-93.805,0.35130115,-0.00040768,99.6,66.4,3.2,62005,12678,11526,177,0,734,0,0,241
50323,Misc,2775,115,Urbandale,Polk,U,41.6295,-93.805,0.35130115,-0.00040768,99.6,66.4,3.2,62005,12678,11526,177,0,734,0,0,241
50323,Tequila,1731,85,Urbandale,Polk,U,41.6295,-93.805,0.35130115,-0.00040768,99.6,66.4,3.2,62005,12678,11526,177,0,734,0,0,241
50323,Amaretto,62,6,Urbandale,Polk,U,41.6295,-93.805,0.35130115,-0.00040768,99.6,66.4,3.2,62005,12678,11526,177,0,734,0,0,241
50323,Schnapps,846,59,Urbandale,Polk,U,41.6295,-93.805,0.35130115,-0.00040768,99.6,66.4,3.2,62005,12678,11526,177,0,734,0,0,241
50323,Distilled Spirits,423,19,Urbandale,Polk,U,41.6295,-93.805,0.35130115,-0.00040768,99.6,66.4,3.2,62005,12678,11526,177,0,734,0,0,241
50430,Rum,1276,64,Corwith,Hancock,R,42.9882,-93.9577,0.34146435,0.02186919,89.5,22.2,4.1,30714,440,440,0,0,0,0,0,0
50430,Whisky,6686,500,Corwith,Hancock,R,42.9882,-93.9577,0.34146435,0.02186919,89.5,22.2,4.1,30714,440,440,0,0,0,0,0,0
50430,Gin,82,3,Corwith,Hancock,R,42.9882,-93.9577,0.34146435,0.02186919,89.5,22.2,4.1,30714,440,440,0,0,0,0,0,0
50430,Vodka,1455,117,Corwith,Hancock,R,42.9882,-93.9577,0.34146435,0.02186919,89.5,22.2,4.1,30714,440,440,0,0,0,0,0,0
50430,Brandy,108,10,Corwith,Hancock,R,42.9882,-93.9577,0.34146435,0.02186919,89.5,22.2,4.1,30714,440,440,0,0,0,0,0,0
50430,Misc,479,31,Corwith,Hancock,R,42.9882,-93.9577,0.34146435,0.02186919,89.5,22.2,4.1,30714,440,440,0,0,0,0,0,0
50430,Tequila,430,53,Corwith,Hancock,R,42.9882,-93.9577,0.34146435,0.02186919,89.5,22.2,4.1,30714,440,440,0,0,0,0,0,0
50430,Amaretto,324,8,Corwith,Hancock,R,42.9882,-93.9577,0.34146435,0.02186919,89.5,22.2,4.1,30714,440,440,0,0,0,0,0,0
50430,Schnapps,197,12,Corwith,Hancock,R,42.9882,-93.9577,0.34146435,0.02186919,89.5,22.2,4.1,30714,440,440,0,0,0,0,0,0
50459,Misc,18883,1217,Northwood,Worth,R,43.4445,-93.2343,0.34720728,0.0325577,92.2,17.5,8.6,29427,2683,2583,51,2,7,0,0,40
